"","Bin ID","Site","Sample Name","Site ID","Subplot","Layer","Date","IMG Genome ID","Bin Quality","Bin Lineage","GTDB-Tk Taxonomy Lineage","Domain","Phylum","Class","Order","Family","Genus","Bin Completeness","Bin Contamination","Total Number of Bases","5s rRNA","16s rRNA","23s rRNA","tRNA Genes","Gene Count","Scaffold Count","Assembly Type"
"472","3300060894_13","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Jiangellales; Jiangellaceae; JACVRX01","Bacteria","Actinobacteriota","Actinomycetia","Jiangellales","Jiangellaceae","JACVRX01",55.27,0.59,2011887,0,0,0,22,2345,342,"Individual"
"473","3300060894_3","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Methyloceanibacter","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter",58.74,7.39,1178320,0,0,0,16,1376,219,"Individual"
"474","3300060894_33","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Pseudolabrys","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",81.25,4.48,3797623,0,1,0,34,4396,426,"Individual"
"475","3300060894_44","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Bacteria","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336","Bacteria","Acidobacteriota","Vicinamibacteria","Fen-336","Fen-336",NA,74.93,3.85,4149571,0,1,0,26,4044,661,"Individual"
"476","3300060894_46","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Bacteria","Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; CSP1-6; JACQFL01","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales","CSP1-6","JACQFL01",55.66,6.8,3961894,0,0,0,28,4454,742,"Individual"
"477","3300060894_53","Konza Prairie Bio Station, Kansas, USA","KONZ_043-M-20210721","KONZ","043","M","20210721",3300060894,"MQ","Archaea; Nitrososphaerota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae",NA,NA,NA,NA,NA,NA,NA,54.53,1.29,904367,1,0,0,21,1103,161,"Individual"
"478","3300060895_10","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria","Bacteria; Acidobacteriota; Thermoanaerobaculia; UBA5704; UBA5704; UBA5704","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704","UBA5704",66.32,4.43,5309224,2,0,1,40,5340,653,"Individual"
"479","3300060895_11","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"HQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Thermoleophilaceae","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Thermoleophilaceae",NA,99.57,3.02,5086393,1,1,1,52,5031,11,"Individual"
"480","3300060895_13","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Pseudomonadota; Gammaproteobacteria; Nevskiales; Sinobacteraceae","Bacteria; Proteobacteria; Gammaproteobacteria; Nevskiales; Nevskiaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Nevskiales","Nevskiaceae",NA,58.62,0,2074559,0,0,0,22,2255,422,"Individual"
"481","3300060895_2","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Reyranellales; Reyranellaceae; Reyranella","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",50.96,1.59,3599598,0,0,0,18,4118,737,"Individual"
"482","3300060895_20","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"HQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; JAFASC01","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","JAFASC01",98.75,3.57,4341878,1,1,1,48,4408,101,"Individual"
"483","3300060895_22","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium sp. AZCC_0083","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",76.44,7.18,4810276,0,2,0,21,5387,756,"Individual"
"484","3300060895_24","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","UBA11740",66.94,5.86,3231549,0,0,0,26,3322,499,"Individual"
"485","3300060895_27","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"HQ","Bacteria","Bacteria; Acidobacteriota; Thermoanaerobaculia; Gp7-AA8; Gp7-AA8; QHVT01","Bacteria","Acidobacteriota","Thermoanaerobaculia","Gp7-AA8","Gp7-AA8","QHVT01",95.16,1.99,5230152,1,1,1,43,4695,187,"Individual"
"486","3300060895_30","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylocella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella",82.64,1.41,4061945,0,1,0,43,5652,409,"Individual"
"487","3300060895_32","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Nitrobacteraceae; Bradyrhizobium","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; Bradyrhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",98.29,3.78,6013268,1,0,1,53,6142,86,"Individual"
"488","3300060895_35","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Beijerinckiaceae","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylocella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella",63.14,1.57,1998688,0,0,0,17,2562,330,"Individual"
"489","3300060895_39","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Acidobacteriota; Terriglobia; Bryobacterales","Bacteria; Acidobacteriota; Acidobacteriae; Bryobacterales; Bryobacteraceae","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae",NA,89.09,5.65,4839995,1,0,1,39,4753,362,"Individual"
"490","3300060895_45","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"HQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",96.58,0.85,2415064,1,1,1,44,2373,16,"Individual"
"491","3300060895_51","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ",NA,"Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; PSRF01","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","PSRF01",76.87,0,3907286,1,1,1,65,3576,18,"Individual"
"492","3300060895_53","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Mycobacterium",63.85,1.09,3104986,0,0,0,28,3385,472,"Individual"
"493","3300060895_6","Lower Teakettle, Sierra National Forest, California, USA","TEAK_005-M-20210728","TEAK","005","M","20210728",3300060895,"MQ","Bacteria; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Pseudonocardiaceae; GCA-003244245","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Pseudonocardiaceae","GCA-003244245",78.86,1.02,2871339,0,0,0,20,3026,343,"Individual"
"494","3300060897_23","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"MQ","Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; VBAS01","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","VBAS01",96.93,0.33,5092560,1,0,1,40,4614,195,"Individual"
"495","3300060897_27","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"HQ","Bacteria; Actinomycetota; Thermoleophilia","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","70-9",NA,97.84,0.86,2239898,1,1,1,58,2312,17,"Individual"
"496","3300060897_28","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"MQ","Bacteria","Bacteria; Myxococcota; Polyangia; Palsa-1104_A; Fen-1088","Bacteria","Myxococcota","Polyangia","Palsa-1104_A","Fen-1088",NA,51.04,3.51,5120833,0,0,0,18,5177,918,"Individual"
"497","3300060897_31","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","VAZQ01",58.78,0,3937099,0,1,0,28,4184,487,"Individual"
"498","3300060897_37","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"MQ","Archaea; Nitrososphaerota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae",NA,NA,NA,NA,NA,NA,NA,82.5,1.94,1761744,1,1,0,28,1953,265,"Individual"
"499","3300060897_6","Chase Lake Wetlands, North Dakota, USA","WOOD_001-M-20210714","WOOD","001","M","20210714",3300060897,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; PALSA-612","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","PALSA-612",64.66,0.86,1788338,0,1,0,15,2026,195,"Individual"
"500","3300060898_12","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","AC-51",72.79,9.83,1809081,0,0,0,31,2143,336,"Individual"
"501","3300060898_28","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01; ZC4RG19","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","JACDCH01","ZC4RG19",50.16,0,2356576,0,1,0,12,2576,488,"Individual"
"502","3300060898_45","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SG8-39","SCGC-AG-212-J23",80.9,3.35,3608050,1,1,0,31,4193,373,"Individual"
"503","3300060898_54","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","DSRY01",58.62,8.62,2193175,0,1,0,34,2537,386,"Individual"
"504","3300060898_8","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","DSRY01",52.35,6.9,1241702,1,0,1,21,1441,212,"Individual"
"505","3300060898_9","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_048-M-20210920","GUAN","048","M","20210920",3300060898,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae",NA,91.29,2.23,4726679,0,1,0,62,5124,430,"Individual"
"506","3300060913_11","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Roseiarcus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus",65.52,4.31,3297795,0,0,0,20,3604,542,"Individual"
"507","3300060913_12","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium","Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium",92.92,3.41,2757623,0,0,0,35,2901,200,"Individual"
"508","3300060913_14","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae","Bacteria; Proteobacteria; Alphaproteobacteria; Acetobacterales; Acetobacteraceae; Palsa-883","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Palsa-883",90.96,1.64,5973658,0,1,0,35,6495,731,"Individual"
"509","3300060913_16","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1",NA,61.38,1.72,3930175,1,1,0,32,3592,150,"Individual"
"510","3300060913_17","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria","Bacteria; Myxococcota; Myxococcia; Myxococcales; 40CM-4-68-19; 40CM-4-68-19","Bacteria","Myxococcota","Myxococcia","Myxococcales","40CM-4-68-19","40CM-4-68-19",89.41,4.19,4725575,0,0,0,40,4979,454,"Individual"
"511","3300060913_26","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Phenylobacterium","Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Phenylobacterium","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",87.69,3.08,3961988,1,1,1,35,4297,425,"Individual"
"512","3300060913_29","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-744",82.64,1.71,2448708,1,0,1,35,2560,202,"Individual"
"513","3300060913_30","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465",72.09,1.14,3496714,1,0,1,23,3939,500,"Individual"
"514","3300060913_32","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Acidobacteriota; Terriglobia","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Acidoferrum","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Acidoferrum",72.44,4.27,4198281,1,1,2,49,3743,23,"Individual"
"515","3300060913_36","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae","Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; Sulfotelmatobacter","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","SbA1","Sulfotelmatobacter",72.74,0.85,3348994,0,0,0,31,3034,185,"Individual"
"516","3300060913_38","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Frankiaceae","Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Frankiaceae",NA,82.48,2.73,4482906,1,1,2,42,4836,566,"Individual"
"517","3300060913_39","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae","Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Puia","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia",65.52,0,3062186,0,1,0,13,2873,279,"Individual"
"518","3300060913_44","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-465","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Palsa-465",77.46,0.43,4349474,0,0,0,38,4608,479,"Individual"
"519","3300060913_51","Toolik Field Station, Alaska, USA","TOOL_004-O-20210805","TOOL","004","O","20210805",3300060913,"MQ","Bacteria; Acidobacteriota","Bacteria; Acidobacteriota; Acidobacteriae; Acidoferrales; UBA7541; Palsa-295","Bacteria","Acidobacteriota","Acidobacteriae","Acidoferrales","UBA7541","Palsa-295",85.45,5.98,4601567,1,1,0,47,4407,231,"Individual"
